"TARGSITEID","SITEID","SAMPLEID","HgCOMP","AREA_SQKM","SAMPLEID.MRG"
"TS1036",2007190015,2007190015002,23.8917,5195,"2007190015002"
"TS1036",2007190015,2007190015001,28.824,5195,"2007190015001"
"TS1037",2007191476,2007191476002,7.6903,7557,"2007191476002"
"TS1037",2007191476,2007191476001,10.3537,7557,"2007191476001"
"TS1038",2007190483,2007190483002,6.1116,5854,"2007190483002"
"TS1038",2007190483,2007190483001,8.4802,5854,"2007190483001"
"TS1039",2007190303,2007190303002,15.22755,1152,"2007190303002"
"TS1039",2007190303,2007190303001,21.3172,1152,"2007190303001"
"TS1040",2007191543,2007191543001,9.6077,4949,"2007191543001"
"TS1041",2007190672,2007190672001,31.13405,7719,"2007190672001"
"TS1043",2007191434,2007191434002,11.7716,1908,"2007191434002"
"TS1043",2007191434,2007191434001,21.8097,1908,"2007191434001"
"TS1044",2007191487,2007191487002,17.99805,5295,"2007191487002"
"TS1044",2007191487,2007191487001,19.6127,5295,"2007191487001"
"TS1045",2007191331,2007191331001,10.8105,8623,"2007191331001"
"TS1045",2007191331,2007191331002,9.9227,8623,"2007191331002"
"TS1046",2007191306,2007191306002,9.7714,6101,"2007191306002"
"TS1046",2007191306,2007191306001,14.8174,6101,"2007191306001"
"TS1047",2007190237,2007190237001,16.4583,4901,"2007190237001"
"TS1047",2007190237,2007190237002,27.8017,4901,"2007190237002"
"TS1048",2007191294,2007191294002,16.0597,5797,"2007191294002"
"TS1048",2007191294,2007191294001,28.7661,5797,"2007191294001"
"TS1049",2007191558,2007191558001,20.624,4936,"2007191558001"
"TS1049",2007191558,2007191558002,27.8049,4936,"2007191558002"
"TS1050",2007191154,2007191154001,30.6978,7463,"2007191154001"
"TS1050",2007191154,2007191154002,22.1044,7463,"2007191154002"
"TS1051",2007191547,2007191547002,11.6712,6205,"2007191547002"
"TS1051",2007191547,2007191547001,15.83735,6205,"2007191547001"
"TS1052",2007191593,2007191593001,12.444,1300,"2007191593001"
"TS1052",2007190208,2007190208002,9.96085,1300,"2007190208002"
"TS1052",2007190208,2007190208001,8.4173,1300,"2007190208001"
"TS1052",2007191593,2007191593002,10.4761,1300,"2007191593002"
"TS1053",2007191244,2007191244002,2.3852,5446,"2007191244002"
"TS1053",2007191244,2007191244001,4.2246,5446,"2007191244001"
"TS1054",2007190502,2007190502001,7.4164,5710,"2007190502001"
"TS1054",2007190502,2007190502002,8.0604,5710,"2007190502002"
"TS1055",2007190714,2007190714001,20.10555,2387,"2007190714001"
"TS1055",2007190714,2007190714002,12.8477,2387,"2007190714002"
"TS1056",2007190478,2007190478002,6.9269,4774,"2007190478002"
"TS1056",2007190478,2007190478001,10.7478,4774,"2007190478001"
"TS1058",2007190992,2007190992002,14.995,6830,"2007190992002"
"TS1058",2007190992,2007190992001,20.31755,6830,"2007190992001"
"TS1059",2007191557,2007191557001,11.3835,5644,"2007191557001"
"TS1059",2007191557,2007191557002,11.6053,5644,"2007191557002"
"TS1060",2007190079,2007190079002,8.5308,6729,"2007190079002"
"TS1060",2007190079,2007190079001,10.98275,6729,"2007190079001"
"TS1061",2007191553,2007191553001,6.3682,5804,"2007191553001"
"TS1061",2007191553,2007191553002,7.1293,5804,"2007191553002"
"TS1062",2007190217,2007190217002,22.0904,6265,"2007190217002"
"TS1062",2007190217,2007190217001,14.8519,6265,"2007190217001"
"TS1063",2007191128,2007191128002,26.586,2449,"2007191128002"
"TS1063",2007191128,2007191128001,86.6186,2449,"2007191128001"
"TS1064",2007190626,2007190626002,9.1456,5828,"2007190626002"
"TS1064",2007190626,2007190626001,7.1021,5828,"2007190626001"
"TS1065",2007191207,2007191207002,23.2664,6913,"2007191207002"
"TS1065",2007191207,2007191207001,32.9112,6913,"2007191207001"
"TS1066",2007190795,2007190795001,7.9287,6148,"2007190795001"
"TS1066",2007190795,2007190795002,7.4483,6148,"2007190795002"
"TS1068",2007190404,2007190404001,9.9829,2728,"2007190404001"
"TS1069",2007190646,2007190646002,11.1714,6592,"2007190646002"
"TS1069",2007190646,2007190646001,9.7164,6592,"2007190646001"
"TS1070",2007190897,2007190897001,17.5109,6913,"2007190897001"
"TS1070",2007190897,2007190897002,11.52775,6913,"2007190897002"
"TS1071",2007191015,2007191015001,40.5551,3368,"2007191015001"
"TS1071",2007191015,2007191015002,56.0367,3368,"2007191015002"
"TS1072",2007190670,2007190670001,6.6305,8392,"2007190670001"
"TS1073",2007190155,2007190155001,18.3547,7554,"2007190155001"
"TS1073",2007190155,2007190155002,8.8764,7554,"2007190155002"
"TS1074",2007191228,2007191228001,8.7855,5988,"2007191228001"
"TS1075",2007190407,2007190407002,3.4637,6142,"2007190407002"
"TS1075",2007190407,2007190407001,4.902,6142,"2007190407001"
"TS1076",2007190273,2007190273001,11.3312,4743,"2007190273001"
"TS1077",2007190298,2007190298001,9.12,6207,"2007190298001"
"TS1078",2007191361,2007191361001,5.8439,5386,"2007191361001"
"TS1078",2007191361,2007191361002,9.4301,5386,"2007191361002"
"TS1079",2007190385,2007190385002,10.2467,4592,"2007190385002"
"TS1079",2007190385,2007190385001,10.0383,4592,"2007190385001"
"TS1080",2007191284,2007191284002,15.3477,4882,"2007191284002"
"TS1080",2007191284,2007191284001,22.8655,4882,"2007191284001"
"TS1081",2007191404,2007191404002,8.5225,6641,"2007191404002"
"TS1081",2007191404,2007191404001,10.7726,6641,"2007191404001"
"TS1082",2007190198,2007190198002,5.6405,5576,"2007190198002"
"TS1082",2007190198,2007190198001,8.2135,5576,"2007190198001"
"TS1083",2007190401,2007190401001,18.7869,6620,"2007190401001"
"TS1083",2007190401,2007190401002,14.0599,6620,"2007190401002"
"TS1084",2007190878,2007190878002,51.0776,1530,"2007190878002"
"TS1084",2007190878,2007190878001,233.8186,1530,"2007190878001"
"TS1085",2007190144,2007190144001,259.0047,7353,"2007190144001"
"TS1085",2007190144,2007190144002,85.5815,7353,"2007190144002"
"TS1086",2007191269,2007191269002,29.806,5028,"2007191269002"
"TS1086",2007191269,2007191269001,66.9361,5028,"2007191269001"
"TS1087",2007190627,2007190627001,7.5796,6825,"2007190627001"
"TS1088",2007190312,2007190312001,15.3704,5371,"2007190312001"
"TS1089",2007190839,2007190839002,42.6958,5858,"2007190839002"
"TS1090",2007190126,2007190126001,35.85695,5313,"2007190126001"
"TS1090",2007190126,2007190126002,24.9382,5313,"2007190126002"
"TS1091",2007190451,2007190451002,8.1373,6436,"2007190451002"
"TS1091",2007190451,2007190451001,6.8992,6436,"2007190451001"
"TS1092",2007191239,2007191239002,5.0449,4187,"2007191239002"
"TS1092",2007191239,2007191239001,8.0852,4187,"2007191239001"
"TS1093",2007191390,2007191390002,17.1259,7472,"2007191390002"
"TS1093",2007191390,2007191390001,11.77,7472,"2007191390001"
"TS1094",2007191522,2007191522001,32.1168,5708,"2007191522001"
"TS1094",2007190534,2007190534001,20.8754,5708,"2007190534001"
"TS1094",2007191522,2007191522002,23.0106,5708,"2007191522002"
"TS1094",2007190534,2007190534002,26.8751,5708,"2007190534002"
"TS1095",2007190114,2007190114002,18.0019,5615,"2007190114002"
"TS1095",2007190114,2007190114001,23.8779,5615,"2007190114001"
"TS1096",2007190092,2007190092001,24.7943,5174,"2007190092001"
"TS1096",2007190092,2007190092002,19.3765,5174,"2007190092002"
"TS1097",2007191541,2007191541001,38.7908,1102,"2007191541001"
"TS1097",2007191541,2007191541002,28.2574,1102,"2007191541002"
"TS1098",2007190525,2007190525002,15.7719,6671,"2007190525002"
"TS1098",2007190525,2007190525001,11.1814,6671,"2007190525001"
"TS1099",2007190091,2007190091002,12.7822,4382,"2007190091002"
"TS1099",2007190091,2007190091001,13.5464,4382,"2007190091001"
"TS1100",2007190725,2007190725001,32.0309,7172,"2007190725001"
"TS1100",2007190725,2007190725002,14.17965,7172,"2007190725002"
"TS1101",2007190846,2007190846001,9.1946,5444,"2007190846001"
"TS1101",2007190846,2007190846002,7.1252,5444,"2007190846002"
"TS1102",2007191303,2007191303002,19.2326,3699,"2007191303002"
"TS1102",2007191303,2007191303001,32.1958,3699,"2007191303001"
"TS1103",2007190477,2007190477002,16.6641,4689,"2007190477002"
"TS1103",2007190477,2007190477001,75.7872,4689,"2007190477001"
"TS1104",2007190577,2007190577002,20.1609,5541,"2007190577002"
"TS1104",2007190577,2007190577001,30.36225,5541,"2007190577001"
"TS1105",2007191336,2007191336001,22.0973,6214,"2007191336001"
"TS1106",2007190933,2007190933002,2.6812,6203,"2007190933002"
"TS1106",2007190933,2007190933001,15.1346,6203,"2007190933001"
"TS1107",2007190644,2007190644002,15.8326,4067,"2007190644002"
"TS1108",2007191202,2007191202002,17.8069,5622,"2007191202002"
"TS1108",2007191202,2007191202001,19.9771,5622,"2007191202001"
"TS1109",2007190219,2007190219001,10.0394,4885,"2007190219001"
"TS1109",2007190219,2007190219002,15.8655,4885,"2007190219002"
"TS1110",2007191573,2007191573002,9.8348,5591,"2007191573002"
"TS1110",2007191573,2007191573001,11.2155,5591,"2007191573001"
"TS1111",2007190036,2007190036002,9.8255,6988,"2007190036002"
"TS1111",2007190036,2007190036001,11.7892,6988,"2007190036001"
"TS1112",2007191528,2007191528001,26.8869,5805,"2007191528001"
"TS1112",2007191528,2007191528002,10.7724,5805,"2007191528002"
"TS1113",2007190936,2007190936001,22.60985,4719,"2007190936001"
"TS1113",2007190936,2007190936002,20.9376,4719,"2007190936002"
"TS1114",2007190111,2007190111001,18.2664,6410,"2007190111001"
"TS1114",2007190111,2007190111002,7.754,6410,"2007190111002"
"TS1115",2007191375,2007191375002,4.6633,4879,"2007191375002"
"TS1115",2007191375,2007191375001,14.65425,4879,"2007191375001"
"TS1116",2007191564,2007191564002,12.7058,6483,"2007191564002"
"TS1116",2007191564,2007191564001,26.7989,6483,"2007191564001"
"TS1117",2007191435,2007191435001,92.0577,1241,"2007191435001"
"TS1117",2007191435,2007191435002,49.4132,1241,"2007191435002"
"TS1118",2007190762,2007190762002,56.027,6230,"2007190762002"
"TS1118",2007190762,2007190762001,36.0459,6230,"2007190762001"
"TS1119",2007191219,2007191219001,7.1637,6574,"2007191219001"
"TS1119",2007191219,2007191219002,5.04215,6574,"2007191219002"
"TS1120",2007190403,2007190403001,25.1738,6302,"2007190403001"
"TS1120",2007190403,2007190403002,9.6672,6302,"2007190403002"
"TS1121",2007191421,2007191421001,24.43385,5540,"2007191421001"
"TS1121",2007191421,2007191421002,27.3952,5540,"2007191421002"
"TS1122",2007190051,2007190051002,10.638,6442,"2007190051002"
"TS1122",2007190051,2007190051001,15.4992,6442,"2007190051001"
"TS1123",2007191304,2007191304001,8.8022,3033,"2007191304001"
"TS1123",2007191304,2007191304002,28.1972,3033,"2007191304002"
"TS1124",2007191186,2007191186001,27.3373,6995,"2007191186001"
"TS1124",2007191186,2007191186002,10.752,6995,"2007191186002"
"TS1125",2007191334,2007191334001,14.6802,5002,"2007191334001"
"TS1125",2007190661,2007190661001,10.6831,5002,"2007190661001"
"TS1125",2007191334,2007191334002,14.3746,5002,"2007191334002"
"TS1126",2007190476,2007190476002,2.81305,5999,"2007190476002"
"TS1126",2007190476,2007190476001,8.3268,5999,"2007190476001"
"TS1127",2007190898,2007190898002,34.025,4552,"2007190898002"
"TS1127",2007190898,2007190898001,37.7842,4552,"2007190898001"
"TS1128",2007190202,2007190202002,15.1982,5536,"2007190202002"
"TS1128",2007190202,2007190202001,17.2445,5536,"2007190202001"
"TS1129",2007191298,2007191298001,17.8877,4676,"2007191298001"
"TS1129",2007191298,2007191298002,11.4622,4676,"2007191298002"
"TS1131",2007191209,2007191209002,21.5203,2880,"2007191209002"
"TS1131",2007191209,2007191209001,26.58,2880,"2007191209001"
"TS1132",2007190447,2007190447002,10.0242,5549,"2007190447002"
"TS1132",2007190447,2007190447001,8.2868,5549,"2007190447001"
"TS1133",2007191595,2007191595001,46.24375,5742,"2007191595001"
"TS1133",2007191595,2007191595002,26.3883,5742,"2007191595002"
"TS1134",2007190021,2007190021001,14.6306,7181,"2007190021001"
"TS1134",2007190021,2007190021002,2.8178,7181,"2007190021002"
"TS1135",2007190225,2007190225002,9.5829,5401,"2007190225002"
"TS1135",2007190225,2007190225001,11.4596,5401,"2007190225001"
"TS1136",2007191129,2007191129001,8.6322,6865,"2007191129001"
"TS1136",2007191129,2007191129002,7.4358,6865,"2007191129002"
"TS1137",2007190005,2007190005002,15.9243,3778,"2007190005002"
"TS1137",2007190005,2007190005001,17.121,3778,"2007190005001"
"TS1138",2007191274,2007191274001,24.2152,6198,"2007191274001"
"TS1138",2007191274,2007191274002,12.828,6198,"2007191274002"
"TS1139",2007191266,2007191266001,28.9574,6669,"2007191266001"
"TS1139",2007191266,2007191266002,19.2227,6669,"2007191266002"
"TS1140",2007190105,2007190105002,7.2625,6428,"2007190105002"
"TS1140",2007190105,2007190105001,40.9379,6428,"2007190105001"
"TS1141",2007191184,2007191184002,55.8562,5574,"2007191184002"
"TS1141",2007191184,2007191184001,32.0685,5574,"2007191184001"
"TS1142",2007190430,2007190430001,11.091,6874,"2007190430001"
"TS1142",2007190430,2007190430002,11.1651,6874,"2007190430002"
"TS1144",2007191278,2007191278002,9.5292,5357,"2007191278002"
"TS1144",2007191278,2007191278001,14.798,5357,"2007191278001"
"TS1145",2007190498,2007190498002,8.577,6177,"2007190498002"
"TS1145",2007190498,2007190498001,12.3772,6177,"2007190498001"
"TS1146",2007190234,2007190234001,11.6265,4296,"2007190234001"
"TS1146",2007190234,2007190234002,9.3828,4296,"2007190234002"
"TS1148",2007190968,2007190968001,13.4497,6762,"2007190968001"
"TS1148",2007190968,2007190968002,4.6207,6762,"2007190968002"
"TS1148",2007191437,2007191437001,9.9093,6762,"2007191437001"
"TS1148",2007191437,2007191437002,4.7631,6762,"2007191437002"
"TS1149",2007190011,2007190011002,13.6224,6844,"2007190011002"
"TS1149",2007190011,2007190011001,14.87485,6844,"2007190011001"
"TS1150",2007191518,2007191518002,14.4079,6357,"2007191518002"
"TS1150",2007191518,2007191518001,11.1521,6357,"2007191518001"
"TS1150",2007191293,2007191293002,21.94465,6357,"2007191293002"
"TS1150",2007191293,2007191293001,12.4899,6357,"2007191293001"
"TS1151",2007191277,2007191277001,24.3795,7257,"2007191277001"
"TS1151",2007190849,2007190849002,31.1467,7257,"2007190849002"
"TS1151",2007191277,2007191277002,13.0648,7257,"2007191277002"
"TS1151",2007190849,2007190849001,97.2089,7257,"2007190849001"
"TS1152",2007190538,2007190538001,30.1353,4812,"2007190538001"
"TS1152",2007190538,2007190538002,23.2862,4812,"2007190538002"
"TS1153",2007191405,2007191405001,25.6344,5212,"2007191405001"
"TS1153",2007191405,2007191405002,13.3798,5212,"2007191405002"
"TS1154",2007190999,2007190999001,26.0193,5192,"2007190999001"
"TS1154",2007190999,2007190999002,13.3797,5192,"2007190999002"
"TS1155",2007190605,2007190605002,52.9674,4122,"2007190605002"
"TS1155",2007190605,2007190605001,15.6889,4122,"2007190605001"
"TS1156",2007190543,2007190543001,20.3293,3584,"2007190543001"
"TS1156",2007190543,2007190543002,19.9338,3584,"2007190543002"
"TS1157",2007190537,2007190537001,15.4362,6666,"2007190537001"
"TS1157",2007190537,2007190537002,15.7629,6666,"2007190537002"
"TS1158",2007190227,2007190227002,15.4496,5842,"2007190227002"
"TS1158",2007190227,2007190227001,10.9475,5842,"2007190227001"
"TS1159",2007191250,2007191250001,20.7485,3707,"2007191250001"
"TS1159",2007191250,2007191250002,11.9547,3707,"2007191250002"
"TS1160",2007190629,2007190629002,15.82295,6029,"2007190629002"
"TS1161",2007190108,2007190108002,9.28765,6258,"2007190108002"
"TS1161",2007190108,2007190108001,7.8474,6258,"2007190108001"
"TS1162",2007191091,2007191091001,23.1892,5660,"2007191091001"
"TS1162",2007191091,2007191091002,28.8344,5660,"2007191091002"
"TS1163",2007190422,2007190422002,14.5848,5375,"2007190422002"
"TS1163",2007190422,2007190422001,12.3967,5375,"2007190422001"
"TS1164",2007190571,2007190571002,12.6338,7420,"2007190571002"
"TS1164",2007190571,2007190571001,18.7387,7420,"2007190571001"
"TS1166",2007191073,2007191073001,8.1108,728,"2007191073001"
"TS1166",2007191073,2007191073002,4.7837,728,"2007191073002"
"TS1167",2007191074,2007191074002,11.5342,2016,"2007191074002"
"TS1167",2007191074,2007191074001,25.0322,2016,"2007191074001"
"TS1168",2007190794,2007190794001,12.0446,2199,"2007190794001"
"TS1168",2007190794,2007190794002,9.53695,2199,"2007190794002"
"TS1169",2007190721,2007190721001,11.25435,6635,"2007190721001"
"TS1169",2007190721,2007190721002,7.2457,6635,"2007190721002"
"TS1170",2007191085,2007191085002,13.263,6178,"2007191085002"
"TS1170",2007191085,2007191085001,9.7829,6178,"2007191085001"
"TS1171",2007190551,2007190551001,91.3161,6847,"2007190551001"
"TS1172",2007190022,2007190022001,10.6289,4622,"2007190022001"
"TS1172",2007190022,2007190022002,8.1381,4622,"2007190022002"
"TS1173",2007191090,2007191090002,12.09725,5071,"2007191090002"
"TS1173",2007191090,2007191090001,8.299,5071,"2007191090001"
"TS1174",2007190258,2007190258001,30.0728,7590,"2007190258001"
"TS1174",2007191176,2007191176002,34.9126,7590,"2007191176002"
"TS1174",2007191176,2007191176001,26.988,7590,"2007191176001"
"TS1174",2007190258,2007190258002,31.78985,7590,"2007190258002"
"TS1175",2007190523,2007190523002,8.0284,5389,"2007190523002"
"TS1175",2007190523,2007190523001,9.2426,5389,"2007190523001"
"TS1176",2007190753,2007190753001,13.6184,4450,"2007190753001"
"TS1176",2007191299,2007191299001,15.5175,4450,"2007191299001"
"TS1176",2007190753,2007190753002,6.5833,4450,"2007190753002"
"TS1176",2007191299,2007191299002,7.1988,4450,"2007191299002"
"TS1178",2007190271,2007190271002,5.0186,7122,"2007190271002"
"TS1178",2007190271,2007190271001,12.0349,7122,"2007190271001"
"TS1179",2007190597,2007190597001,42.4048,5932,"2007190597001"
"TS1179",2007190597,2007190597002,16.2451,5932,"2007190597002"
"TS1180",2007190838,2007190838002,11.05785,7621,"2007190838002"
"TS1180",2007190838,2007190838001,22.0634,7621,"2007190838001"
"TS1181",2007191493,2007191493002,29.9502,8340,"2007191493002"
"TS1181",2007191493,2007191493001,39.1664,8340,"2007191493001"
"TS1182",2007190929,2007190929001,65.3358,5702,"2007190929001"
"TS1183",2007190009,2007190009002,5.8989,4532,"2007190009002"
"TS1183",2007190009,2007190009001,15.3136,4532,"2007190009001"
"TS1184",2007190507,2007190507001,17.2375,6754,"2007190507001"
"TS1184",2007190507,2007190507002,14.6383,6754,"2007190507002"
"TS1185",2007190276,2007190276002,6.99345,5370,"2007190276002"
"TS1185",2007190276,2007190276001,15.4145,5370,"2007190276001"
"TS1186",2007190226,2007190226001,8.1458,4296,"2007190226001"
"TS1186",2007190226,2007190226002,6.9921,4296,"2007190226002"
"TS1187",2007190278,2007190278002,13.8337,6013,"2007190278002"
"TS1187",2007190278,2007190278001,18.475,6013,"2007190278001"
"TS1188",2007190895,2007190895002,7.5281,4772,"2007190895002"
"TS1188",2007190895,2007190895001,12.6006,4772,"2007190895001"
"TS1188",2007190947,2007190947001,15.805,4772,"2007190947001"
"TS1188",2007190947,2007190947002,8.3469,4772,"2007190947002"
"TS1189",2007190077,2007190077002,8.35135,4328,"2007190077002"
"TS1189",2007190077,2007190077001,11.37655,4328,"2007190077001"
"TS1190",2007190787,2007190787002,13.70155,5796,"2007190787002"
"TS1190",2007190787,2007190787001,18.6771,5796,"2007190787001"
"TS1191",2007190539,2007190539002,21.5559,6008,"2007190539002"
"TS1191",2007190539,2007190539001,48.8942,6008,"2007190539001"
"TS1192",2007191485,2007191485002,7.0841,6091,"2007191485002"
"TS1192",2007191485,2007191485001,9.3272,6091,"2007191485001"
"TS1193",2007190513,2007190513001,19.6784,6156,"2007190513001"
"TS1193",2007190513,2007190513002,14.3049,6156,"2007190513002"
"TS1194",2007191321,2007191321001,21.2616,6584,"2007191321001"
"TS1194",2007191321,2007191321002,18.51895,6584,"2007191321002"
"TS1195",2007190567,2007190567002,8.3295,5517,"2007190567002"
"TS1195",2007190567,2007190567001,14.95595,5517,"2007190567001"
"TS1196",2007190532,2007190532001,5.2762,6182,"2007190532001"
"TS1196",2007190532,2007190532002,8.09005,6182,"2007190532002"
"TS1197",2007190346,2007190346001,16.5433,6962,"2007190346001"
"TS1198",2007191231,2007191231001,10.1497,5993,"2007191231001"
"TS1198",2007191231,2007191231002,7.9047,5993,"2007191231002"
"TS1199",2007190148,2007190148002,5.2626,3796,"2007190148002"
"TS1199",2007190148,2007190148001,7.2774,3796,"2007190148001"
"TS1200",2007190031,2007190031002,6.0484,7092,"2007190031002"
"TS1200",2007190031,2007190031001,7.4363,7092,"2007190031001"
"TS1201",2007190802,2007190802001,17.4045,5537,"2007190802001"
"TS1201",2007190802,2007190802002,11.9609,5537,"2007190802002"
"TS1202",2007190156,2007190156002,12.3662,4406,"2007190156002"
"TS1202",2007190156,2007190156001,11.7304,4406,"2007190156001"
"TS1203",2007190214,2007190214001,11.5408,4801,"2007190214001"
"TS1203",2007190214,2007190214002,12.8856,4801,"2007190214002"
"TS1204",2007191529,2007191529002,14.0265,5046,"2007191529002"
"TS1204",2007191529,2007191529001,20.15125,5046,"2007191529001"
"TS1205",2007191234,2007191234002,10.7503,5089,"2007191234002"
"TS1205",2007191234,2007191234001,12.4101,5089,"2007191234001"
"TS1206",2007191540,2007191540001,41.601,6232,"2007191540001"
"TS1206",2007191540,2007191540002,26.7899,6232,"2007191540002"
"TS1207",2007191132,2007191132002,6.6502,6033,"2007191132002"
"TS1207",2007191132,2007191132001,8.3311,6033,"2007191132001"
"TS1208",2007190334,2007190334001,12.9325,4791,"2007190334001"
"TS1208",2007190334,2007190334002,7.8653,4791,"2007190334002"
"TS1209",2007190181,2007190181002,7.6598,6849,"2007190181002"
"TS1209",2007190181,2007190181001,24.0203,6849,"2007190181001"
"TS1209",2007191396,2007191396001,19.474,6849,"2007191396001"
"TS1209",2007191396,2007191396002,9.2985,6849,"2007191396002"
"TS1210",2007190687,2007190687001,11.7744,3754,"2007190687001"
"TS1210",2007190687,2007190687002,13.4546,3754,"2007190687002"
"TS1211",2007191324,2007191324002,16.502,6783,"2007191324002"
"TS1211",2007191324,2007191324001,19.316,6783,"2007191324001"
"TS1212",2007190431,2007190431001,10.72105,4677,"2007190431001"
"TS1212",2007190431,2007190431002,4.9366,4677,"2007190431002"
"TS1213",2007190943,2007190943001,8.0827,6562,"2007190943001"
"TS1213",2007190943,2007190943002,5.5249,6562,"2007190943002"
"TS1214",2007191561,2007191561001,23.03975,5885,"2007191561001"
"TS1214",2007191561,2007191561002,27.6461,5885,"2007191561002"
"TS1216",2007191454,2007191454002,24.9118,5592,"2007191454002"
"TS1216",2007191454,2007191454001,30.0487,5592,"2007191454001"
"TS1217",2007191444,2007191444002,69.06945,7867,"2007191444002"
"TS1217",2007190927,2007190927001,98.9496,7867,"2007190927001"
"TS1217",2007190927,2007190927002,77.9223,7867,"2007190927002"
"TS1217",2007191444,2007191444001,103.5971,7867,"2007191444001"
"TS1218",2007190366,2007190366001,99.37455,3310,"2007190366001"
"TS1218",2007190366,2007190366002,102.29905,3310,"2007190366002"
"TS1219",2007190286,2007190286001,288.8277,6838,"2007190286001"
"TS1219",2007190286,2007190286002,71.7139,6838,"2007190286002"
"TS1220",2007190663,2007190663002,23.1417,4592,"2007190663002"
"TS1220",2007190663,2007190663001,17.3573,4592,"2007190663001"
"TS1221",2007191574,2007191574001,15.488,6498,"2007191574001"
"TS1221",2007191574,2007191574002,12.2386,6498,"2007191574002"
"TS1223",2007190748,2007190748001,40.5909,7841,"2007190748001"
"TS1223",2007190748,2007190748002,22.6758,7841,"2007190748002"
"TS1224",2007190057,2007190057002,5.0952,4481,"2007190057002"
"TS1224",2007190057,2007190057001,7.5855,4481,"2007190057001"
"TS1225",2007190945,2007190945002,72.2626,2590,"2007190945002"
"TS1225",2007190945,2007190945001,67.7267,2590,"2007190945001"
"TS1226",2007190645,2007190645001,12.5697,7134,"2007190645001"
"TS1227",2007190735,2007190735001,11.5963,7097,"2007190735001"
"TS1227",2007191549,2007191549002,12.2661,7097,"2007191549002"
"TS1227",2007190735,2007190735002,13.7673,7097,"2007190735002"
"TS1227",2007191549,2007191549001,11.9616,7097,"2007191549001"
"TS1228",2007190106,2007190106001,21.6133,3663,"2007190106001"
"TS1228",2007190106,2007190106002,40.9717,3663,"2007190106002"
"TS1229",2007190194,2007190194001,24.3732,6795,"2007190194001"
"TS1229",2007190704,2007190704001,26.7356,6795,"2007190704001"
"TS1229",2007190704,2007190704002,11.2575,6795,"2007190704002"
"TS1229",2007190194,2007190194002,15.9085,6795,"2007190194002"
"TS1232",2007190083,2007190083002,7.7278,5828,"2007190083002"
"TS1232",2007190083,2007190083001,12.8592,5828,"2007190083001"
"TS1234",2007191093,2007191093002,7.553,5215,"2007191093002"
"TS1234",2007191093,2007191093001,16.2071,5215,"2007191093001"
"TS1235",2007190062,2007190062001,17.0883,4469,"2007190062001"
"TS1235",2007190062,2007190062002,17.6265,4469,"2007190062002"
"TS1236",2007190926,2007190926001,40.1202,3514,"2007190926001"
"TS1236",2007190926,2007190926002,17.1841,3514,"2007190926002"
"TS1237",2007190426,2007190426002,11.2785,5114,"2007190426002"
"TS1237",2007190426,2007190426001,12.4689,5114,"2007190426001"
"TS1238",2007190775,2007190775001,60.4522,8113,"2007190775001"
"TS1238",2007190775,2007190775002,71.2355,8113,"2007190775002"
"TS1239",2007191420,2007191420002,46.6689,7406,"2007191420002"
"TS1239",2007191420,2007191420001,18.5054,7406,"2007191420001"
"TS1240",2007191212,2007191212001,20.9611,4702,"2007191212001"
"TS1240",2007191212,2007191212002,28.6829,4702,"2007191212002"
"TS1241",2007191158,2007191158002,10.106,6131,"2007191158002"
"TS1241",2007191158,2007191158001,26.6149,6131,"2007191158001"
"TS1242",2007190128,2007190128002,23.6856,4268,"2007190128002"
"TS1242",2007190128,2007190128001,23.6387,4268,"2007190128001"
"TS1243",2007190396,2007190396002,8.9486,4397,"2007190396002"
"TS1243",2007190396,2007190396001,14.734,4397,"2007190396001"
"TS1244",2007190241,2007190241002,14.0176,4934,"2007190241002"
"TS1244",2007190978,2007190978002,21.6319,4934,"2007190978002"
"TS1244",2007190978,2007190978001,18.2039,4934,"2007190978001"
"TS1244",2007190241,2007190241001,17.4548,4934,"2007190241001"
"TS1245",2007191523,2007191523002,19.31465,3409,"2007191523002"
"TS1245",2007191523,2007191523001,20.9913,3409,"2007191523001"
"TS1247",2007190685,2007190685001,10.40865,1426,"2007190685001"
"TS1247",2007190685,2007190685002,7.8181,1426,"2007190685002"
"TS1248",2007190192,2007190192002,19.3005,7184,"2007190192002"
"TS1248",2007190192,2007190192001,25.2067,7184,"2007190192001"
"TS1249",2007190444,2007190444002,20.7798,4947,"2007190444002"
"TS1249",2007190444,2007190444001,20.62225,4947,"2007190444001"
"TS1250",2007190243,2007190243002,12.50635,6801,"2007190243002"
"TS1250",2007190243,2007190243001,10.2264,6801,"2007190243001"
"TS1251",2007190335,2007190335002,27.501,6930,"2007190335002"
"TS1251",2007190335,2007190335001,27.2667,6930,"2007190335001"
"TS1251",2007190692,2007190692002,51.6166,6930,"2007190692002"
"TS1251",2007190692,2007190692001,36.6949,6930,"2007190692001"
"TS1252",2007191195,2007191195002,22.2852,3821,"2007191195002"
"TS1252",2007191195,2007191195001,17.6494,3821,"2007191195001"
"TS1252",2007191168,2007191168002,13.5924,3821,"2007191168002"
"TS1252",2007191168,2007191168001,19.285,3821,"2007191168001"
"TS1253",2007190368,2007190368002,136.46475,4032,"2007190368002"
"TS1253",2007190368,2007190368001,22.6916,4032,"2007190368001"
"TS1254",2007191292,2007191292001,23.9565,4546,"2007191292001"
